,Unnamed: 0,rev_page,page_title,date,same_day_revs,prev_day_revs,week_before_revs,month_before_revs,year_before_revs,week_after_revs,day_after_revs,day_after_2_revs,category,category_score,around,before,boost,same_day_views,prev_day_views,week_before_views,month_before_views,year_before_views,day_after_views,is_event,News Item,subcategory,-1,Culture,Geography,History_and_Society,STEM,category_score_upd,category_upd
4852,516,-1,Chipinge,20220415,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,Geography,0.9863731861114502,591,142,4.161971830985915,334,358,516,940,7680,443,1,"Co najmniej 35 osób zginęło, a 71 zostało rannych, gdy autobus przewożący wiernych na wielkanocne zgromadzenie rozbił się w Chipinge w Zimbabwe[81].",Regions,0,0,1,0,0,0.9859463572502136,Geography.Regions.Africa.Eastern_Africa
4853,519,-1,Sudan,20220414,1.0,0.0,5.0,38.0,415.0,3.0,-1.0,1.0,Geography,0.9886782765388488,20528,22095,0.9290789771441502,4117,8226,34867,135134,1710704,8085,1,Co najmniej 42 osoby zginęły podczas ataków arabskich bojowników na spornym obszarze Abyei między Sudanem a Sudanem Południowym[84].,Regions,0,0,1,0,0,0.999254584312439,Geography.Regions.Africa.Africa*
4854,521,-1,Sokoto_(stan),20220413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,1,28 osób zginęło w wyniku wywrócenia się łodzi w stanie Sokoto w Nigerii[90].,-2,1,0,0,0,0,0.9990989565849304,Geography.Regions.Africa.Africa*
4855,523,-1,Papua_Zachodnia,20220413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,1,"18 osób zginęło, gdy ciężarówka przewożąca 29 osób przewróciła się w prowincji Papua Zachodnia w Indonezji[91].",-2,1,0,0,0,0,0.9955416321754456,Geography.Regions.Asia.Southeast_Asia
4856,525,-1,Asuan_(muhafaza),20220413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,1,"10 osób zginęło, a 14 zostało rannych, gdy ciężarówka zderzyła się z autobusem turystycznym w Asuanie w Egipcie[92].",-2,1,0,0,0,0,1.0000100135803223,Geography.Regions.Africa.Africa*
4857,527,-1,KwaZulu-Natal,20220413,0.0,0.0,1.0,9.0,62.0,8.0,0.0,7.0,Geography,0.9986429810523988,16476,4526,3.640300486080424,1960,3265,8824,28886,360538,9115,1,Liczba ofiar śmiertelnych powodzi w KwaZulu-Natal w RPA w ciągu ostatnich pięciu dni wzrosła do 300 osób[93].,Regions,0,0,1,0,0,0.9996417164802551,Geography.Regions.Africa.Southern_Africa
4858,529,-1,Po%C5%82udniowa_Afryka,20220412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,1,"Powodzie w Afryce Południowej, głównie w mieście Durban, zabiły co najmniej 250 osób, a wiele innych uznano za zaginione[101].",-2,1,0,0,0,0,0.9591643214225769,Geography.Regions.Africa.Africa*
4859,531,-1,Fulbe,20220412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Geography,0.9983615279197692,80,61,1.3114754098360657,13,35,106,328,3699,25,1,Uzbrojeni pasterze Fulani zabili 23 osoby w stanie Benue w Nigerii[102].,Regions,0,0,1,0,0,0.99753737449646,Geography.Regions.Africa.Western_Africa
4860,534,-1,36th_Street_(stacja_metra_na_Fourth_Avenue_Line),20220412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,1,17 osób zostało rannych podczas masowej strzelaniny i ataku bombą dymną na stacji 36th Street w Brooklynie w Nowym Jorku w Stanach Zjednoczonych[103].,-2,1,0,0,0,0,0.9961855411529541,History_and_Society.Transportation
4861,538,-1,Nigeria,20220411,1.0,0.0,0.0,11.0,389.0,19.0,-1.0,0.0,Geography,0.9579222798347472,46970,50172,0.9361795423742326,9520,18545,78919,312708,3849307,19417,1,"Władze Nigerii stwierdziły, że w serii ataków w stanie Plateau zginęło 50 osób, a 70 zostało porwanych[104].",Regions,0,0,1,0,0,0.812877357006073,Geography.Regions.Africa.Africa*
4862,540,-1,Filipiny,20220411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,1,Co najmniej 25 osób zginęło podczas powodzi i osuwisk spowodowanych przez burzę tropikalną Megi na Filipinach[105].,-2,1,0,0,0,0,0.9324633479118347,Geography.Regions.Asia.Asia*
4863,545,-1,Abriaqu%C3%AD,20220407,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Geography,0.9993836879730223,283,18,15.72222222222222,64,73,94,205,1633,173,1,"Co najmniej 11 osób zginęło, a kilkanaście zostało rannych w osuwisku w gminie Abriaquí w Kolumbii[122].",Regions,0,0,1,0,0,1.0000100135803223,Geography.Regions.Americas.South_America
4864,547,-1,Goma,20220407,0.0,0.0,0.0,0.0,25.0,1.0,0.0,1.0,Geography,0.99567848443985,1427,1202,1.1871880199667222,253,497,2015,7189,146732,655,1,"Osiem osób zginęło, a trzy zostały ranne w wyniku eksplozji w barze w obozie wojskowym w Goma, Kiwu Północne, Demokratyczna Republika Konga. Przyczyny wybuchu nie były nieznane[123].",Regions,0,0,1,0,0,0.9926641583442688,Geography.Regions.Africa.Africa*
4865,552,-1,Human_Rights_Watch,20220405,0.0,0.0,0.0,5.0,86.0,6.0,0.0,0.0,History_and_Society,0.8354935646057129,8502,5326,1.5963199399173864,1706,3946,10021,31172,272311,3078,1,"Human Rights Watch stwierdziło, że malijskie wojsko i najemnicy z Grupy Wagnera zmasakrowali ponad 300 cywilów w mieście Mourrah podczas dziewięciodniowej operacji przeciw rebeliantom w marcu tegoż roku[133][134].",Politics_and_government,0,0,0,1,0,0.7490972280502319,History_and_Society.Society
4866,555,-1,Kaduna_(stan),20220405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,1,"Co najmniej 15 osób zginęło, a kilkanaście zostało rannych w ataku na bazę wojskową w Birnin Gwari w stanie Kaduna w Nigerii[135].",-2,1,0,0,0,0,0.9989112615585327,Geography.Regions.Africa.Africa*
4867,557,-1,Mindszent,20220405,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,Geography,0.9990094900131226,778,18,43.22222222222222,538,543,563,669,2335,700,1,"Pięć osób zginęło, a 10 zostało rannych, gdy pociąg zderzył się z furgonetką w Mindszent na Węgrzech[136].",Regions,0,0,1,0,0,1.0000100135803223,Geography.Regions.Europe.Europe*
4868,560,-1,Lualaba_(prowincja),20220404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,1,"Pociąg wykoleił się w prowincji Lualaba w Demokratycznej Republice Konga, zabijając siedem osób i raniąc 14[140].",-2,1,0,0,0,0,0.9970290064811707,Geography.Regions.Africa.Central_Africa
4869,562,-1,Pandemia_COVID-19,20220404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,2,-1,1,"Pandemia COVID-19: Według stanu na 4 kwietnia liczba potwierdzonych zakażeń na całym świecie przekroczyła 492 miliony, zaś liczba zgonów to ok. 6,2 miliona osób[141].",-2,1,0,0,0,0,0.982567548751831,STEM.STEM*
4870,564,-1,Sojusz_Si%C5%82_Demokratycznych,20220403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,1,21 osób zginęło podczas ataku ADF na wioskę Masambo w Demokratycznej Republice Konga[144].,-2,1,0,0,0,0,0.9996530413627625,History_and_Society.Military_and_warfare
4871,570,-1,Sojusz_Si%C5%82_Demokratycznych,20220530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,1,15 osób zginęło w islamistycznym ataku zorganizowanym przez Sojusz Sił Demokratycznych w Północnym Kiwu w Demokratycznej Republice Konga[3].,-2,1,0,0,0,0,0.9996530413627625,History_and_Society.Military_and_warfare
4872,574,-1,Kamerun,20220529,0.0,0.0,0.0,10.0,39.0,0.0,0.0,0.0,Geography,0.960371196269989,998,1172,0.8515358361774744,194,405,1783,10160,89552,391,1,"24 osoby zostały zmasakrowane, a ponad 60 rannych w ataku anglojęzycznych rebeliantów w Kamerunie[7].",Regions,0,0,1,0,0,0.9124462008476257,Geography.Regions.Africa.Africa*
4873,575,-1,Maria_Mirecka-Lory%C5%9B,20220529,0.0,0.0,0.0,0.0,-1.0,17.0,-1.0,2.0,Culture,1.0000100135803225,6726,17,395.6470588235294,3665,3671,3689,3795,5567,5840,1,"W Warszawie w wieku 106 lat zmarła Maria Mirecka-Loryś, ostatnia żyjąca przedwojenna działaczka Młodzieży Wszechpolskiej, a w czasie II wojny światowej działaczka Narodowego Zjednoczenia Wojskowego Kobiet (od 1945 jako komendantka główna)[8][9][10].",Biography,0,1,0,0,0,0.9995927214622498,Culture.Biography.Biography*
4874,578,-1,Jai_Hindley,20220529,0.0,0.0,0.0,2.0,9.0,28.0,-1.0,5.0,Culture,0.9993003606796264,52250,10856,4.813006632277082,22641,34417,47036,57628,68730,34611,1,Australijczyk Jai Hindley (Bora-Hansgrohe) zwyciężył w kolarskim wyścigu wieloetapowym Giro d’Italia[11].,Sports,0,1,0,0,0,1.0000100135803223,Culture.Sports
4875,581,-1,Pernambuco,20220528,0.0,0.0,0.0,1.0,31.0,0.0,0.0,0.0,Geography,0.9984121918678284,2385,1578,1.511406844106464,422,681,2518,9568,106157,1035,1,"Co najmniej 35 osób zginęło w wyniku lawin błotnych i powodzi w aglomeracji Recife, Pernambuco w Brazylii[12].",Regions,0,0,1,0,0,0.9956784844398499,Geography.Regions.Americas.South_America
4876,583,-1,Port_Harcourt,20220528,0.0,0.0,0.0,5.0,104.0,3.0,0.0,0.0,Geography,0.9416641592979432,3107,2097,1.4816404387219837,759,1141,3598,14082,165927,1560,1,"W wyniku paniki na kościelnej imprezie charytatywnej w Port Harcourt w stanie Rivers w Nigerii 31 osób zginęło, a siedem zostało rannych[13].",Regions,0,0,1,0,0,0.6859594583511353,Geography.Geographical
4877,586,-1,Chiny,20220528,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,Geography,1.0000100135803225,108,98,1.1020408163265305,29,45,170,635,6870,47,1,"15 osób zginęło, a trzy zaginęły po ulewnych deszczach, które spowodowały powódź w południowych Chinach[14].",Regions,0,0,1,0,0,0.9996300339698792,Geography.Regions.Asia.East_Asia
4878,589,-1,Tivaouane,20220526,0.0,0.0,0.0,0.0,0.0,2.0,-1.0,0.0,Geography,0.994098961353302,1306,35,37.31428571428572,884,896,940,1169,4512,1194,1,Jedenaścioro dzieci zginęło w pożarze szpitala w Tivaouane w Senegalu[23].,Regions,0,0,1,0,0,0.9748311638832092,Geography.Regions.Africa.Africa*
4879,591,-1,Aden,20220526,0.0,0.0,0.0,1.0,45.0,0.0,0.0,0.0,Geography,0.9173126816749572,4064,3892,1.0441932168550874,920,1754,6336,22954,307843,1709,1,"Pięć osób zginęło, a ponad 50 zostało rannych po detonacji ładunku wybuchowego na targu rybnym w Aden w Jemenie[24].",Regions,0,0,1,0,0,0.9732507467269897,Geography.Regions.Asia.West_Asia
4880,594,-1,Burkina_Faso,20220525,0.0,0.0,2.0,13.0,265.0,9.0,-1.0,0.0,Geography,0.960371196269989,52458,16031,3.272284947913418,28090,36752,56536,132901,1696472,36102,1,Co najmniej 50 osób zginęło podczas ataku w departamencie Madjoari w Burkina Faso[29].,Regions,0,0,1,0,0,0.9553291201591492,Geography.Regions.Africa.Africa*
4881,595,-1,Mazar-i_Szarif,20220525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,1,"Dziewięć osób zginęło, gdy improwizowane ładunki wybuchowe ukryte w grupie minivanów zostają zdetonowane w Mazar-i Szarif w prowincji Balch w Afganistanie[30].",-2,1,0,0,0,0,0.9928885698318481,Geography.Regions.Asia.Asia*
4882,600,-1,Pa%C5%84stwo_Islamskie,20220523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,1,"Państwo Islamskie przeprowadziło dwa ataki w irackich muhafazach Dijala i Kirkuk, zabijając 12 cywilów i raniąc kolejnych sześciu[42].",-2,1,0,0,0,0,0.9715740084648132,Geography.Regions.Asia.West_Asia
4883,604,-1,Abadan,20220523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Geography,0.9946250915527344,576,216,2.6666666666666665,225,267,534,1594,18196,392,1,"14 osób zginęło, a dziesiątki zostało rannych w wyniku zawalenia się budynku w Abadanie w Iranie[43].",Regions,0,0,1,0,0,1.0000100135803223,Geography.Geographical
4884,606,-1,Quezon,20220523,0.0,0.0,1.0,6.0,107.0,13.0,-1.0,9.0,Geography,0.9987651705741882,3116,2643,1.17896329928112,832,1250,4438,17429,194814,1612,1,"Siedem osób zginęło, a 23 zostały ranne, gdy statek przewożący 134 osoby zapalił się u wybrzeży Real, Quezon na Filipinach[44].",Regions,0,0,1,0,0,1.0000100135803223,Geography.Regions.Asia.Southeast_Asia
4885,609,-1,Boko_Haram,20220522,0.0,0.0,4.0,10.0,181.0,1.0,0.0,0.0,History_and_Society,0.7248802781105042,7463,8243,0.905374256945287,1302,2527,12397,49519,716270,2871,1,Ponad 50 osób zostało zmasakrowanych przez bojowników Boko Haram w Rann w Nigerii[46].,Politics_and_government,0,0,0,1,0,0.9748311638832092,Geography.Regions.Africa.Africa*
4886,611,-1,Prowincja_S%C3%A9no,20220522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,1,11 cywilów zginęło w ataku rebeliantów w prowincji Séno w Burkina Faso[47].,-2,1,0,0,0,0,1.0000100135803223,Geography.Regions.Africa.Africa*
4887,613,-1,Fukushima,20220522,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,Geography,0.99593985080719,708,356,1.98876404494382,171,299,686,1549,16293,340,1,"Silne trzęsienie ziemi o magnitudzie 6,0 wystąpiło o 5:24 czasu polskiego w okolicach Fukushimy w Japonii. Epicentrum znajdowało się w pobliżu prefektury Ibaraki, a wstrząsy miały miejsce na głębokości 30 km. Z kolei wstrząsy wtórne były odczuwalne w prefekturach Miyagi, Yamagata, Niigata i Tochigi. Nie było doniesień o zniszczeniach lub ofiarach[48].",Regions,0,0,1,0,0,1.0000100135803223,Geography.Regions.Asia.East_Asia
4888,620,-1,Maja_Lidia_Kossakowska,20220522,0.0,0.0,0.0,0.0,1.0,21.0,0.0,7.0,Geography,1.0000100135803225,9625,25,385.0,1,2,30,116,1775,4839,1,W pożarze domku działkowego zginęła polska pisarka Maja Lidia Kossakowska[49][50].,Regions,0,0,1,0,0,0.9956784844398499,Culture.Biography.Biography*
4889,621,-1,Bangladesz,20220521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,1,Co najmniej 57 osób zginęło w wyniku powodzi we wschodnich Indiach i Bangladeszu[51].,-2,1,0,0,0,0,0.7773098945617676,Geography.Regions.Asia.Asia*
4890,622,-1,Derecho,20220521,0.0,0.0,0.0,1.0,22.0,6.0,0.0,0.0,STEM,0.9820237755775452,56217,9957,5.645977704127749,1768,3447,16999,37380,328627,22205,1,"Co najmniej dziewięć osób zginęło po tym, jak derecho przemieścił się po środkowej Kanadzie[52].",Earth_and_environment,0,0,0,0,1,0.6584275364875793,STEM.STEM*
4891,626,-1,Jalisco,20220519,0.0,0.0,0.0,1.0,35.0,1.0,0.0,0.0,Geography,0.9949496984481812,5755,5485,1.04922515952598,1331,2426,9009,35368,391149,2537,1,"14 osób zginęło, a 20 zostało rannych w wyniku awarii hamulców autobusu, która spowodowała wypadek na autostradzie w Jalisco w Meksyku[62].",Regions,0,0,1,0,0,0.9946250915527344,Geography.Regions.Americas.North_America
4892,628,-1,Burkina_Faso,20220519,1.0,0.0,1.0,15.0,266.0,4.0,0.0,0.0,Geography,0.960371196269989,16753,16732,1.001255080086063,3227,6980,26946,103638,1666199,6407,1,"Dżihadyści napadli na bazę wojskową w departamencie Madjoari w Burkina Faso, zabijając 11 żołnierzy i raniąc 24 innych[63].",Regions,0,0,1,0,0,0.9553291201591492,Geography.Regions.Africa.Africa*
4893,629,-1,Senat_Stan%C3%B3w_Zjednoczonych,20220519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,1,Senat Stanów Zjednoczonych zagłosował 86–11 za uchwaleniem pakietu 40 miliardów dolarów pomocy dla Ukrainy. Ustawa trafiła do podpisu prezydenta USA Joe Bidena[64].,-2,1,0,0,0,0,0.9996179938316345,History_and_Society.Politics_and_government
4894,631,-1,Recep_Tayyip_Erdo%C4%9Fan,20220519,1.0,0.0,0.0,5.0,154.0,3.0,0.0,0.0,Geography,0.607673168182373,35941,34146,1.0525683828266854,8277,16413,53636,129354,1332637,13904,1,"Prezydent Turcji Recep Tayyip Erdoğan stwierdził, że będzie głosował przeciwko przyjęciu Finlandii i Szwecji do NATO, skutecznie uniemożliwiając ich akcesję. Erdoğan oskarżył oba kraje o wspieranie Partii Pracujących Kurdystanu oraz Syryjskie Kurdyjskie Powszechne Jednostki Ochrony, które Turcja uważa za organizacje terrorystyczne[65].",Regions,0,0,1,0,0,0.9836069941520691,Culture.Biography.Biography*
4895,637,-1,Morvi,20220518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Geography,1.0000100135803225,19,8,2.375,5,10,20,81,1547,11,1,"12 osób zginęło, a jedna została ranna po zawaleniu się ściany fabryki soli w Morvi w stanie Gudźarat w Indiach. Kilka uznano za zaginione[66].",Regions,0,0,1,0,0,0.8267217874526978,Geography.Regions.Asia.Asia*
4896,640,-1,G%C3%B3rski_Badachszan,20220518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,1,"Ok. 200 bojowników antyrządowych blokowało drogę w Górnym Badachszanie w Tadżykistanie, łączącą kraj z Chinami. Niektórzy z bojowników, uzbrojeni w broń palną i bomby benzynowe, wpadli później w zasadzkę konwoju ochrony na tej samej drodze. Osiem bojowników (i jeden oficer) zostało zabitych, 13 oficerów zostało rannych, a ponad 70 bojowników zostało aresztowanych. MSW Tadżykistanu stwierdziło później, że atak był próbą „destabilizacji sytuacji społeczno-politycznej” w regionie[67].",-2,1,0,0,0,0,0.9926641583442688,Geography.Regions.Asia.Central_Asia
4897,642,-1,Indie,20220517,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,Culture,0.8031837940216064,534,481,1.11018711018711,109,215,800,2579,34617,201,1,"11 osób zginęło w wyniku ulewnych deszczy, które spowodowały powodzie i osunięcia ziemi w Indiach[68].",Media,0,1,0,0,0,0.9399233460426331,Geography.Regions.Asia.Asia*
4898,643,-1,Kano_(miasto),20220517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,1,Dziewięć osób zginęło podczas eksplozji spowodowanej wyciekiem gazu w szkole podstawowej i sklepie w Kano w Nigerii[69].,-2,1,0,0,0,0,0.8774868249893188,Geography.Regions.Africa.Africa*
4899,646,-1,Billboard_(reklama),20220516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,1,"14 osób zginęło, a 19 zostało rannych po tym, jak autobus turystyczny uderzył w billboard w Mojokerto, Jawa Wschodnia, Indonezja[71].",-2,1,0,0,0,0,-1.0,-1
4900,652,-1,Prowincja_Kompienga,20220514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,1,"25 cywilów i 13 ochotników VPD zginęło podczas strzelaniny w Kompiendze w Burkina Faso[82]. Następnie 20 osób, w tym ośmiu wolontariuszy VPD, zginęło podczas ataku w mieście Guessel[83]. Kolejne sześć osób zginęło podczas ataku w Markoye[84].",-2,1,0,0,0,0,1.0000100135803223,Geography.Regions.Africa.Africa*
4901,654,-1,Masakra_w_Buffalo_(2022),20220514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,1,"Masakra w Buffalo (2022): 10 osób zginęło, a trzy zostały ranne po tym, jak uzbrojony mężczyzna otworzył ogień w supermarkecie Tops Friendly Markets w Buffalo w stanie Nowy Jork, Stany Zjednoczone. Strzelec, samozwańczy zwolennik białej supremacji, został aresztowany[85].",-2,1,0,0,0,0,0.9381340146064758,History_and_Society.Politics_and_government
4902,659,-1,Chalifa_ibn_Zajid_Al_Nahajjan,20220514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,1,"Dzień po tym, gdy zmarł Chalifa ibn Zajid Al Nahajjan; Muhammad ibn Zajid Al Nahajjan objął funkcję prezydenta Zjednoczonych Emiratów Arabskich[86].",-2,1,0,0,0,0,0.9879562258720398,Culture.Biography.Biography*
4903,662,-1,Osetia_Po%C5%82udniowa,20220514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,1,"Ustępujący prezydent Osetii Południowej Anatolij Bibiłow zapowiedział, że 17 lipca odbędzie się referendum w sprawie przystąpienia do Rosji[87].",-2,1,0,0,0,0,0.9971204400062561,Geography.Regions.Asia.Asia*
4904,664,-1,Ukraina_w_Konkursie_Piosenki_Eurowizji,20220514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,1,"Zespół reprezentujący Ukrainę, Kalush Orchestra z utworem „Stefania”, wygrał finał 66. Konkursu Piosenki Eurowizji, który odbył się Turynie we Włoszech. To trzecie zwycięstwo tego kraju[88].",-2,1,0,0,0,0,1.0000100135803223,Culture.Media.Television
4905,670,-1,Delhi,20220513,0.0,0.0,2.0,16.0,483.0,13.0,-1.0,0.0,Geography,0.9688661694526672,35753,30621,1.167597400476797,7518,14756,51123,187054,2677159,14808,1,"Co najmniej 27 osób zginęło, a ponad 40 zostało rannych w pożarze budynku handlowego w Mundka w Delhi w Indiach[89].",Regions,0,0,1,0,0,0.9879562258720398,Geography.Regions.Asia.Asia*
4906,672,-1,Wojna_domowa_w_Syrii,20220513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,1,"Wojna domowa w Syrii: W wyniku ataku rakietowego, który uderzył w autobus w Aleppo w Syrii, zginęło 10 żołnierzy armii syryjskiej, a dziewięciu zostało rannych[90].",-2,1,0,0,0,0,0.9511522054672241,Geography.Regions.Asia.West_Asia
4907,675,-1,Elon_Musk,20220513,18.0,12.0,70.0,458.0,1531.0,134.0,-1.0,16.0,STEM,0.59267657995224,526031,598489,0.8789317765238793,121098,221028,958878,7447948,26474361,217782,1,"Elon Musk tymczasowo zawiesił swoją wartą 44 miliardy dolarów umowę przejęcia Twittera, starając się potwierdzić obliczenia firmy, że spamboty i fałszywe konta stanowią mniej niż 5% bazy użytkowników[91].",STEM*,0,0,0,0,1,0.9615437984466553,Culture.Biography.Biography*
4908,677,-1,Chorwacja,20220513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,1,Chorwacki parlament zagłosował 117–13 w sprawie oficjalnego zastąpienia od 1 stycznia 2023 roku kuny walutą euro[92].,-2,1,0,0,0,0,0.9525841474533081,Geography.Regions.Europe.Southern_Europe
4909,680,-1,Portoryko,20220512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,1,"11 osób zginęło, a 31 zostało uratowanych po tym, jak łódź wywróciła się u wybrzeży Portoryko w pobliżu wyspy Desecheo[93].",-2,1,0,0,0,0,0.839743971824646,Geography.Regions.Americas.Central_America
4910,682,-1,Al-Ka%E2%80%99ida,20220511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,1,"Ośmiu żołnierzy zginęło, a 13 zostało rannych podczas zasadzki bojowników powiązanych z Al-Kaidą w prefekturze Kpendjal w Togo. Uważa się, że atak miał związek z obecną rebelią w Burkina Faso, co czyniło go pierwszym atakiem islamskich ekstremistów w Togo[98].",-2,1,0,0,0,0,0.8031837940216064,History_and_Society.Politics_and_government
4911,686,-1,Ituri_(prowincja),20220510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,1,Czternaście osób zginęło podczas ataku bojowników CODECO na obóz dla uchodźców w Fataki w prowincji Ituri w Demokratycznej Republice Konga[101].,-2,1,0,0,0,0,0.9961855411529541,Geography.Regions.Africa.Central_Africa
4912,688,-1,Yoon_Suk-yeol,20220510,15.0,4.0,13.0,35.0,433.0,75.0,-1.0,8.0,Culture,0.6513648629188538,49796,13579,3.667133073127624,20499,27660,43651,102962,568396,32283,1,Yoon Suk-yeol objął urząd prezydenta Korei Południowej[102].,Biography,0,1,0,0,0,0.9908843636512756,Geography.Regions.Asia.Asia*
